;NomVille;MAJ   ; Code Postal ; Code INSEE ;Code Région; Latitude ; Longitude ; Eloignement 
323;Ambutrix;AMBUTRIX   ;1500;1008;82;45.933333;5.333333;0.9
324;Saint-Denis-en-Bugey;SAINT DENIS EN BUGEY;1500;1345;82;45.95;5.333333;0.8
325;Ambérieu-en-Bugey;AMBERIEU EN BUGEY ;1500;1004;82;45.95;5.35;0.8
326;Ambronay;AMBRONAY   ;1500;1007;82;46.0;5.35;1.34
327;Bettant;BETTANT   ;1500;1041;82;45.933333;5.366667;1.21
328;Douvres;DOUVRES   ;1500;1149;82;45.983333;5.366667;1.21
329;Ordonnaz;ORDONNAZ   ;1510;1280;82;45.833333;5.533333;1.89
330;LaBurbanche;LA BURBANCHE  ;1510;1066;82;45.85;5.566667;1.41
331;Armix;ARMIX   ;1510;1019;82;45.85;5.583333;1.41
332;Rossillon;ROSSILLON   ;1510;1329;82;45.833333;5.6;1.51
333;Cheignieu-La-Balme;CHEIGNIEU LA BALME ;1510;1100;82;45.833333;5.616667;1.51
334;Pugieu;PUGIEU   ;1510;1316;82;45.816667;5.65;1.61
335;Virieu-le-Grand;VIRIEU LE GRAND ;1510;1452;82;45.85;5.65;1.41
336;Saint-Martin-de-Bavel;SAINT MARTIN DE BAVEL;1510;1372;82;45.85;5.683333;1.41
337;Artemare;ARTEMARE   ;1510;1022;82;45.866667;5.7;1.31
338;Chavornay;CHAVORNAY   ;1510;1097;82;45.883333;5.7;1.31
339;Talissieu;TALISSIEU   ;1510;1415;82;45.866667;5.716667;1.49
340;Saint-Julien-sur-Veyle;SAINT JULIEN SUR VEYLE;1540;1368;82;46.2;4.95;1.35
341;Perrex;PERREX   ;1540;1291;82;46.233333;4.983333;1.23
342;Vonnas;VONNAS   ;1540;1457;82;46.216667;5.0;1.17
343;Collonges;COLLONGES   ;1550;1109;82;46.133333;5.9;1.89
344;Farges;FARGES   ;1550;1158;82;46.166667;5.916667;1.95
345;Pougny;POUGNY   ;1550;1308;82;46.133333;5.95;2.06
346;Vescours;VESCOURS   ;1560;1437;82;46.466667;5.033333;2.31
347;Saint-Jean-sur-Reyssouze;SAINT JEAN SUR REYSSOUZE;1560;1364;82;46.4;5.066667;1.91
348;Servignat;SERVIGNAT   ;1560;1406;82;46.433333;5.066667;2.11
349;Mantenay-Montlin;MANTENAY MONTLIN  ;1560;1230;82;46.416667;5.083333;2.01
350;Saint-Trivier-de-Courtes;SAINT TRIVIER DE COURTES;1560;1388;82;46.466667;5.083333;2.31
351;Courtes;COURTES   ;1560;1128;82;46.466667;5.1;2.31
352;Saint-Julien-sur-Reyssouze;SAINT JULIEN SUR REYSSOUZE;1560;1367;82;46.4;5.116667;1.91
353;Vernoux;VERNOUX   ;1560;1433;82;46.483333;5.116667;2.41
354;Curciat-Dongalon;CURCIAT DONGALON  ;1560;1139;82;46.466667;5.15;2.31
355;Lescheroux;LESCHEROUX   ;1560;1212;82;46.4;5.15;1.91
356;Saint-Nizier-le-Bouchoux;SAINT NIZIER LE BOUCHOUX;1560;1380;82;46.45;5.15;2.21
357;Cormoz;CORMOZ   ;1560;1124;82;46.45;5.233333;2.27
358;Vésines;VESINES   ;1570;1439;82;46.35;4.866667;1.63
359;Asnières-sur-Saône;ASNIERES SUR SAONE ;1570;1023;82;46.383333;4.883333;1.81
360;Feillens;FEILLENS   ;1570;1159;82;46.333333;4.883333;1.57
361;Manziat;MANZIAT   ;1570;1231;82;46.35;4.9;1.61
362;Granges;GRANGES   ;1580;1178;82;46.233333;5.5;1.13
363;Napt;NAPT   ;1580;1270;82;46.2;5.5;1.49
364;Sonthonnax-la-Montagne;SONTHONNAX LA MONTAGNE ;1580;1410;82;46.233333;5.533333;0.91
365;Izernore;IZERNORE   ;1580;1192;82;46.216667;5.55;0.8
366;Matafelon-Granges;MATAFELON GRANGES  ;1580;1240;82;46.266667;5.566667;1.26
367;Samognat;SAMOGNAT   ;1580;1392;82;46.25;5.583333;1.38
368;Chancia;CHANCIA   ;1590;39102;43;46.35;5.633333;1.85
369;Lavancia-Épercy;LAVANCIA EPERCY  ;1590;39283;43;46.333333;5.683333;1.93
370;Dortan;DORTAN   ;1590;1148;82;46.316667;5.666667;1.41
371;Trévoux;TREVOUX   ;1600;1427;82;45.933333;4.766667;1.97
372;Saint-Didier-de-Formans;SAINT DIDIER DE FORMANS;1600;1347;82;45.95;4.783333;1.91
373;Sainte-Euphémie;SAINTE EUPHEMIE  ;1600;1353;82;45.966667;4.783333;1.91
374;Misérieux;MISERIEUX   ;1600;1250;82;45.983333;4.816667;1.8
375;Parcieux;PARCIEUX   ;1600;1285;82;45.916667;4.816667;1.8
376;Reyrieux;REYRIEUX   ;1600;1322;82;45.933333;4.816667;1.8
377;Massieux;MASSIEUX   ;1600;1238;82;45.916667;4.833333;1.74
378;Toussieux;TOUSSIEUX   ;1600;1423;82;45.966667;4.833333;1.74
379;Saint-Laurent-sur-Saône;SAINT LAURENT SUR SAONE;1620;1370;82;46.3;4.833333;1.74
380;Replonges;REPLONGES   ;1620;1320;82;46.3;4.883333;1.57
381;Crottet;CROTTET   ;1620;1134;82;46.283333;4.9;1.51
382;Péron;PERON   ;1630;1288;82;46.2;5.933333;2.01
383;Saint-Jean-de-Gonville;SAINT JEAN DE GONVILLE;1630;1360;82;46.216667;5.95;2.06
384;Challex;CHALLEX   ;1630;1078;82;46.183333;5.966667;2.12
385;Sergy;SERGY   ;1630;1401;82;46.25;6.0;2.23
386;Saint-Genis-Pouilly;SAINT GENIS POUILLY ;1630;1354;82;46.25;6.016667;2.29
387;L'Abergement-de-Varey;L ABERGEMENT DE VAREY;1640;1002;82;46.0;5.416667;1
388;Jujurieux;JUJURIEUX   ;1640;1199;82;46.033333;5.416667;0.72
389;Boyeux-Saint-Jérôme;BOYEUX SAINT JEROME ;1640;1056;82;46.033333;5.466667;1.27
390;Mézériat;MEZERIAT   ;1660;1246;82;46.233333;5.033333;1.23
391;Chaveyriat;CHAVEYRIAT   ;1660;1096;82;46.183333;5.066667;0.98
392;Vandeins;VANDEINS   ;1660;1429;82;46.216667;5.083333;0.89
393;Lompnas;LOMPNAS   ;1680;1219;82;45.8;5.516667;1.71
394;Lhuis;LHUIS   ;1680;1216;82;45.75;5.533333;2.01
395;Marchamp;MARCHAMP   ;1680;1233;82;45.783333;5.55;1.81
396;Groslée;GROSLEE   ;1680;1182;82;45.716667;5.566667;2.21
397;Innimond;INNIMOND   ;1680;1190;82;45.783333;5.566667;1.81
398;LeMasRillier;LE MAS RILLIER ;1700;1912;82;45.833333;4.95;1.51
399;Saint-Maurice-de-Beynost;SAINT MAURICE DE BEYNOST;1700;1376;82;45.833333;4.966667;1.51
400;Beynost;BEYNOST   ;1700;1043;82;45.833333;5.0;1.51
401;LeMontellier;LE MONTELLIER  ;1800;1260;82;45.933333;5.066667;1.96
402;Joyeux;JOYEUX   ;1800;1198;82;45.95;5.1;1.55
403;Faramans;FARAMANS   ;1800;1156;82;45.9;5.116667;1.11
404;Saint-Éloi;SAINT ELOI  ;1800;1349;82;45.933333;5.15;0.9
405;Marfoz;MARFOZ   ;1800;1911;82;45.883333;5.15;1.21
406;Bourg-Saint-Christophe;BOURG SAINT CHRISTOPHE ;1800;1054;82;45.883333;5.166667;1.21
407;Pérouges;PEROUGES   ;1800;1290;82;45.9;5.183333;1.11
408;Rignieux-le-Franc;RIGNIEUX LE FRANC ;1800;1325;82;45.933333;5.183333;0.9
409;Meximieux;MEXIMIEUX   ;1800;1244;82;45.9;5.2;1.11
410;Saint-Maurice-de-Gourdans;SAINT MAURICE DE GOURDANS;1800;1378;82;45.816667;5.2;1.61
411;Charnoz-sur-Ain;CHARNOZ SUR AIN ;1800;1088;82;45.866667;5.216667;1.31
412;Saint-Jean-deNiost;SAINT JEAN DE NIOST;1800;1361;82;45.833333;5.216667;1.51
413;Loyes;LOYES   ;1800;1223;82;45.933333;5.233333;1.19
414;Mollon;MOLLON   ;1800;1253;82;45.95;5.25;1.59
415;Groissiat;GROISSIAT   ;1810;1181;82;46.216667;5.6;0.87
416;Martignat;MARTIGNAT   ;1810;1237;82;46.216667;5.6;0.87
417;Bellignat;BELLIGNAT   ;1810;1031;82;46.25;5.616667;1.5
418;Marboz;MARBOZ   ;1851;1232;82;46.333333;5.25;1.51
419;Péronnas;PERONNAS   ;1960;1289;82;46.183333;5.2;0.6
420;Chaneins;CHANEINS   ;1990;1083;82;46.1;4.85;1.68
421;Baneins;BANEINS   ;1990;1028;82;46.116667;4.9;1.51
422;Saint-Trivier-sur-Moignans;SAINT TRIVIER SUR MOIGNANS;1990;1389;82;46.066667;4.9;1.51
423;Relevant;RELEVANT   ;1990;1319;82;46.083333;4.95;1.34
424;Merlieux-et-Fouquerolles;MERLIEUX ET FOUQUEROLLES ;2000;2478;22;49.516667;3.5;1.12
425;Chaillevois;CHAILLEVOIS   ;2000;2155;22;49.516667;3.516667;0.9
426;Chavignon;CHAVIGNON   ;2000;2174;22;49.483333;3.516667;1.18
427;Montbavin;MONTBAVIN   ;2000;2499;22;49.533333;3.516667;0.83
428;Molinchart;MOLINCHART   ;2000;2489;22;49.566667;3.533333;0.69
429;Pargny-Filain;PARGNY FILAIN  ;2000;2589;22;49.466667;3.533333;1.23
430;Royaucourt-et-Chailvet;ROYAUCOURT ET CHAILVET ;2000;2661;22;49.516667;3.533333;0.69
431;Filain;FILAIN   ;2000;2311;22;49.466667;3.55;1.14
432;Laniscourt;LANISCOURT   ;2000;2407;22;49.55;3.55;0.36
433;Urcel;URCEL   ;2000;2755;22;49.5;3.55;0.69
434;Vaucelles-et-Beffecourt;VAUCELLES ET BEFFECOURT ;2000;2765;22;49.533333;3.55;0.36
435;Clacy-et-Thierret;CLACY ET THIERRET ;2000;2196;22;49.55;3.566667;0.17
436;Monampteuil;MONAMPTEUIL   ;2000;2490;22;49.483333;3.566667;0.85
437;Chevregny;CHEVREGNY   ;2000;2183;22;49.466667;3.583333;1.09
438;Chivy-lès-Étouvelles;CHIVY LES ETOUVELLES ;2000;2191;22;49.516667;3.583333;0.39
439;Étouvelles;ETOUVELLES   ;2000;2294;22;49.533333;3.583333;0.24
440;Aulnois-sous-Laon;AULNOIS SOUS LAON ;2000;2037;22;49.616667;3.6;1.15
441;Chéry-lès-Pouilly;CHERY LES POUILLY ;2000;2180;22;49.65;3.6;1.61
442;Braye-en-Laonnois;BRAYE EN LAONNOIS ;2000;2115;22;49.433333;3.616667;1.69
443;Laon;LAON   ;2000;2408;22;49.566667;3.616667;0.72
444;Barenton-Cel;BARENTON CEL  ;2000;2047;22;49.65;3.633333;1.79
445;Barenton-Bugny;BARENTON BUGNY  ;2000;2046;22;49.633333;3.65;1.73
446;Chambry;CHAMBRY   ;2000;2157;22;49.6;3.65;1.39
447;Verneuil-sur-Serre;VERNEUIL SUR SERRE ;2000;2787;22;49.65;3.666667;2.07
448;Fayet;FAYET   ;2100;2303;22;49.866667;3.25;1.41
449;Gricourt;GRICOURT   ;2100;2355;22;49.883333;3.25;1.45
450;Saint-Quentin;SAINT QUENTIN  ;2100;2691;22;49.85;3.283333;1.24
451;Harly;HARLY   ;2100;2371;22;49.833333;3.316667;1.17
452;Morcourt;   ;2100;2525;22;49.866667;3.316667;1.31
453;Omissy;OMISSY   ;2100;2571;22;49.883333;3.316667;1.38
454;Rouvroy;ROUVROY   ;2100;2659;22;49.85;3.316667;1.24
455;Lesdins;LESDINS   ;2100;2420;22;49.9;3.333333;1.45
456;Neuville-Saint-Amand;NEUVILLE SAINT AMAND ;2100;2549;22;49.816667;3.333333;1.33
457;Remaucourt;REMAUCOURT   ;2100;2637;22;49.9;3.333333;1.45
458;Essigny-le-Petit;ESSIGNY LE PETIT ;2100;2288;22;49.9;3.366667;1.52
459;Beaurevoir;BEAUREVOIR   ;2110;2057;22;50.0;3.3;1.86
460;Ramicourt;RAMICOURT   ;2110;2635;22;49.95;3.333333;1.65
461;Montbrehain;MONTBREHAIN   ;2110;2500;22;49.966667;3.35;1.72
462;Fontaine-Uterte;FONTAINE UTERTE  ;2110;2323;22;49.916667;3.366667;1.52
463;Serain;SERAIN   ;2110;2709;22;50.016667;3.366667;1.93
464;Brancourt-le-Grand;BRANCOURT LE GRAND ;2110;2112;22;49.966667;3.383333;1.72
465;Prémont;PREMONT   ;2110;2618;22;50.0;3.383333;1.86
466;Croix-Fonsommes;CROIX FONSOMMES  ;2110;2240;22;49.916667;3.4;1.52
467;Fonsommes;FONSOMMES   ;2110;2319;22;49.9;3.4;1.45
468;Fontaine-Notre-Dame;FONTAINE NOTRE DAME ;2110;2322;22;49.883333;3.433333;1.38
469;Bohain-en-Vermandois;BOHAIN EN VERMANDOIS ;2110;2095;22;49.983333;3.45;1.79
470;Étaves-et-Bocquiaux;ETAVES ET BOCQUIAUX ;2110;2293;22;49.933333;3.45;1.59
471;Fieulaine;FIEULAINE   ;2110;2310;22;49.883333;3.45;1.38
472;Montigny-en-Arrouaise;MONTIGNY EN ARROUAISE ;2110;2511;22;49.9;3.483333;1.45
473;Seboncourt;SEBONCOURT   ;2110;2703;22;49.95;3.483333;1.65
474;Molain;MOLAIN   ;2110;2488;22;50.016667;3.516667;1.93
475;Vaux-Andigny;VAUX ANDIGNY  ;2110;2769;22;50.016667;3.516667;1.93
476;Aisonville-et-Bernoville;AISONVILLE ET BERNOVILLE ;2110;2006;22;49.933333;3.533333;1.59
477;Grougis;GROUGIS   ;2110;2358;22;49.933333;3.533333;1.59
478;Saint-Martin-Rivière;SAINT MARTIN RIVIERE ;2110;2683;22;50.05;3.533333;2.07
479;LaVallée-Mulâtre;LA VALLEE MULATRE ;2110;2760;22;50.016667;3.566667;1.93
480;Ribeauville;RIBEAUVILLE   ;2110;2647;22;50.05;3.583333;2.07
481;Bernot;BERNOT   ;2120;2070;22;49.866667;3.5;1.8
482;Hauteville;HAUTEVILLE   ;2120;2376;22;49.866667;3.516667;1.6
483;Macquigny;MACQUIGNY   ;2120;2450;22;49.883333;3.55;1.38
484;Noyales;NOYALES   ;2120;2563;22;49.9;3.55;1.45
485;Longchamps;LONGCHAMPS   ;2120;2437;22;49.916667;3.566667;1.52
486;Proix;PROIX   ;2120;2625;22;49.9;3.566667;1.45
487;Vadencourt;VADENCOURT   ;2120;2757;22;49.933333;3.583333;1.59
488;Grand-Verly;GRAND VERLY  ;2120;2783;22;49.933333;3.583333;1.59
489;Landifay-et-Bertaignemont;LANDIFAY ET BERTAIGNEMONT ;2120;2403;22;49.816667;3.6;1.1
490;Tupigny;TUPIGNY   ;2120;2753;22;49.95;3.6;1.65
491;Lesquielles-Saint-Germain;LESQUIELLES SAINT GERMAIN ;2120;2422;22;49.933333;3.616667;1.59
492;Guise;GUISE   ;2120;2361;22;49.9;3.633333;1.45
493;LeHérie-la-Viéville;LE HERIE LA VIEVILLE;2120;2379;22;49.816667;3.633333;1.1
494;Audigny;AUDIGNY   ;2120;2035;22;49.85;3.65;1.24
495;Puisieux-et-Clanlieu;PUISIEUX ET CLANLIEU ;2120;2629;22;49.85;3.666667;1.24
496;Villers-lès-Guise;VILLERS LES GUISE ;2120;2814;22;49.9;3.683333;1.45
497;Colonfay;COLONFAY   ;2120;2206;22;49.85;3.7;1.24
498;Monceau-sur-Oise;MONCEAU SUR OISE ;2120;2494;22;49.9;3.7;1.45
499;Sains-Richaumont;SAINS RICHAUMONT  ;2120;2668;22;49.816667;3.7;1.1
500;Malzy;MALZY   ;2120;2455;22;49.9;3.733333;1.45
501;Proisy;PROISY   ;2120;2624;22;49.9;3.733333;1.45
502;Romery;ROMERY   ;2120;2654;22;49.9;3.733333;1.45
503;Wiège-Faty;WIEGE FATY  ;2120;2832;22;49.883333;3.733333;1.38
504;Crupilly;CRUPILLY   ;2120;2244;22;49.916667;3.75;1.52
505;Chigny;CHIGNY   ;2120;2188;22;49.916667;3.766667;1.52
506;Marly-Gomont;MARLY GOMONT  ;2120;2469;22;49.9;3.8;1.83
507;Bruyères-sur-Fère;BRUYERES SUR FERE ;2130;2127;22;49.183333;3.433333;1.57
508;Cramaille;CRAMAILLE   ;2130;2233;22;49.233333;3.45;1.43
509;Arcy-Sainte-Restitue;ARCY SAINTE RESTITUE ;2130;2022;22;49.25;3.466667;1.33
510;Villeneuve-sur-Fère;VILLENEUVE SUR FERE ;2130;2806;22;49.183333;3.466667;1.5
511;Beuvardes;BEUVARDES   ;2130;2083;22;49.15;3.483333;1.64
512;Saponay;SAPONAY   ;2130;2699;22;49.216667;3.483333;1.36
513;Branges;BRANGES   ;2130;2113;22;49.266667;3.5;1.16
514;Fère-en-Tardenois;FERE EN TARDENOIS ;2130;2305;22;49.2;3.516667;1.43
515;Loupeigne;LOUPEIGNE   ;2130;2442;22;49.25;3.533333;1.23
516;Seringes-et-Nesles;SERINGES ET NESLES ;2130;2713;22;49.2;3.533333;1.43
517;Villers-sur-Fère;VILLERS SUR FERE ;2130;2816;22;49.183333;3.533333;1.5
518;Fresnes-en-Tardenois;FRESNES EN TARDENOIS ;2130;2332;22;49.15;3.55;1.64
519;Mareuil-en-Dôle;MAREUIL EN DOLE ;2130;2462;22;49.25;3.55;1.23
520;Courmont;COURMONT   ;2130;2227;22;49.15;3.566667;1.64
521;Sergy;SERGY   ;2130;2712;22;49.183333;3.566667;1.5
522;Cierges;CIERGES   ;2130;2193;22;49.166667;3.6;1.57
523;Ronchères;RONCHERES   ;2130;2655;22;49.15;3.6;1.64
524;Dravegny;DRAVEGNY   ;2130;2271;22;49.233333;3.633333;1.3
525;Cohan;COHAN   ;2130;2202;22;49.216667;3.65;1.36
526;Goussancourt;GOUSSANCOURT   ;2130;2351;22;49.166667;3.666667;1.57
527;Vézilly;VEZILLY   ;2130;2794;22;49.183333;3.7;1.9
528;Villers-Agron-Aiguizy;VILLERS AGRON AIGUIZY ;2130;2809;22;49.15;3.7;1.99
529;LeSourd;LE SOURD  ;2140;2731;22;49.866667;3.75;1.81
530;Lemé;LEME   ;2140;2416;22;49.833333;3.766667;1.52
531;Marfontaine;MARFONTAINE   ;2140;2463;22;49.8;3.783333;1.32
532;LaVallée-au-Blé;LA VALLEE AU BLE;2140;2759;22;49.866667;3.783333;1.45
533;Rougeries;ROUGERIES   ;2140;2657;22;49.8;3.8;1.19
534;Voharies;VOHARIES   ;2140;2823;22;49.783333;3.8;1.19
535;Lugny;LUGNY   ;2140;2444;22;49.783333;3.816667;1.26
536;Rogny;ROGNY   ;2140;2652;22;49.766667;3.816667;1.26
537;Saint-Gobert;SAINT GOBERT  ;2140;2681;22;49.8;3.816667;1.26
538;Haution;HAUTION   ;2140;2377;22;49.85;3.833333;1.33
539;Voulpaix;VOULPAIX   ;2140;2826;22;49.833333;3.833333;1.33
540;Houry;HOURY   ;2140;2384;22;49.783333;3.85;1.41
541;Gercy;GERCY   ;2140;2341;22;49.816667;3.866667;1.48
542;Laigny;LAIGNY   ;2140;2401;22;49.85;3.866667;1.48
543;Prisces;PRISCES   ;2140;2623;22;49.783333;3.866667;1.48
544;Gronard;GRONARD   ;2140;2357;22;49.783333;3.883333;1.55
545;Burelles;BURELLES   ;2140;2136;22;49.783333;3.9;1.62
546;Fontaine-lès-Vervins;FONTAINE LES VERVINS ;2140;2321;22;49.85;3.9;1.62
547;Vervins;VERVINS   ;2140;2789;22;49.833333;3.9;1.62
548;Hary;HARY   ;2140;2373;22;49.783333;3.933333;1.77
549;Thenailles;THENAILLES   ;2140;2740;22;49.816667;3.95;1.84
550;LaBouteille;LA BOUTEILLE  ;2140;2109;22;49.866667;3.966667;1.92
551;Braye-en-Thiérache;BRAYE EN THIERACHE ;2140;2116;22;49.783333;3.966667;1.92
552;Harcigny;HARCIGNY   ;2140;2369;22;49.8;3.983333;1.99
553;Landouzy-la-Cour;LANDOUZY LA COUR ;2140;2404;22;49.85;3.983333;1.99
554;Nampcelles-la-Cour;NAMPCELLES LA COUR ;2140;2535;22;49.783333;4.0;2.06
555;Bancigny;BANCIGNY   ;2140;2044;22;49.8;4.016667;2.13
556;Plomion;PLOMION   ;2140;2608;22;49.8;4.016667;2.13
557;Dagny-Lambercy;DAGNY LAMBERCY  ;2140;2256;22;49.766667;4.033333;2.21
558;Jeantes;JEANTES   ;2140;2391;22;49.8;4.05;2.28
559;Landouzy-la-Ville;LANDOUZY LA VILLE ;2140;2405;22;49.866667;4.05;2.28
560;Sissonne;SISSONNE   ;2150;2720;22;49.566667;3.9;1.62
561;Lappion;LAPPION   ;2150;2409;22;49.616667;3.966667;1.92
562;LaSelve;LA SELVE  ;2150;2705;22;49.566667;4.0;2.06
563;Nizy-le-Comte;NIZY LE COMTE ;2150;2553;22;49.566667;4.05;2.28
564;Soupir;SOUPIR   ;2160;2730;22;49.416667;3.6;1.85
565;Pont-Arcy;PONT ARCY  ;2160;2612;22;49.383333;3.616667;1.54
566;Viel-Arcy;VIEL ARCY  ;2160;2797;22;49.383333;3.616667;1.54
567;Moussy-Verneuil;MOUSSY VERNEUIL  ;2160;2531;22;49.416667;3.633333;1.36
568;Vauxcéré;VAUXCERE   ;2160;2771;22;49.35;3.633333;1.4
569;Bourg-et-Comin;BOURG ET COMIN ;2160;2106;22;49.4;3.65;1.05
570;Perles;PERLES   ;2160;2597;22;49.316667;3.65;1.48
571;Barbonval;BARBONVAL   ;2160;2045;22;49.35;3.666667;0.96
572;Blanzy-lès-Fismes;BLANZY LES FISMES ;2160;2091;22;49.333333;3.666667;1.12
573;Vendresse-Beaulne;VENDRESSE BEAULNE  ;2160;2778;22;49.433333;3.666667;1.05
574;Villers-en-Prayères;VILLERS EN PRAYERES ;2160;2811;22;49.383333;3.666667;0.78
575;Moulins;MOULINS   ;2160;2530;22;49.416667;3.683333;0.7
576;Oeuilly;OEUILLY   ;2160;2565;22;49.383333;3.683333;0.68
577;Serval;SERVAL   ;2160;2715;22;49.35;3.683333;0.82
578;Cuissy-et-Geny;CUISSY ET GENY ;2160;2252;22;49.416667;3.7;0.75
579;Merval;MERVAL   ;2160;2479;22;49.35;3.7;0.82
580;Paissy;PAISSY   ;2160;2582;22;49.416667;3.7;0.75
581;Pargnan;PARGNAN   ;2160;2588;22;49.4;3.7;0.75
582;Révillon;REVILLON   ;2160;2646;22;49.366667;3.7;0.75
583;Glennes;GLENNES   ;2160;2348;22;49.35;3.716667;0.82
584;Jumigny;JUMIGNY   ;2160;2396;22;49.416667;3.716667;0.82
585;Beaurieux;BEAURIEUX   ;2160;2058;22;49.4;3.733333;0.9
586;Maizy;MAIZY   ;2160;2453;22;49.383333;3.733333;0.9
587;Vassogne;VASSOGNE   ;2160;2764;22;49.416667;3.733333;0.9
588;Muscourt;MUSCOURT   ;2160;2534;22;49.366667;3.75;0.97
589;Oulches-la-Vallée-Foulon;OULCHES LA VALLEE FOULON;2160;2578;22;49.433333;3.75;0.97
590;Craonnelle;CRAONNELLE   ;2160;2235;22;49.433333;3.766667;1.04
591;Cuiry-lès-Chaudardes;CUIRY LES CHAUDARDES ;2160;2250;22;49.383333;3.766667;1.04
592;Meurival;MEURIVAL   ;2160;2482;22;49.35;3.766667;1.04
593;Chaudardes;CHAUDARDES   ;2160;2171;22;49.383333;3.783333;1.12
594;Concevreux;CONCEVREUX   ;2160;2208;22;49.383333;3.783333;1.12
595;Craonne;CRAONNE   ;2160;2234;22;49.433333;3.783333;1.21
596;Pontavert;PONTAVERT   ;2160;2613;22;49.416667;3.816667;1.55
597;Roucy;ROUCY   ;2160;2656;22;49.366667;3.816667;1.51
598;Guyencourt;GUYENCOURT   ;2160;2364;22;49.35;3.833333;1.82
599;Bouffignereux;BOUFFIGNEREUX   ;2160;2104;22;49.366667;3.85;2.01
600;Gernicourt;GERNICOURT   ;2160;2344;22;49.4;3.866667;2.25
601;Barzy-en-Thiérache;BARZY EN THIERACHE ;2170;2050;22;50.033333;3.75;2
602;Esquéhéries;ESQUEHERIES   ;2170;2286;22;49.983333;3.75;1.79
603;Leschelles;LESCHELLES   ;2170;2419;22;49.966667;3.766667;1.72
604;LeNouvion-en-Thiérache;LE NOUVION EN THIERACHE;2170;2558;22;50.016667;3.783333;1.93
605;Fontenelle;FONTENELLE   ;2170;2324;22;50.033333;3.866667;2
606;Berry-au-Bac;BERRY AU BAC ;2190;2073;22;49.4;3.9;1.66
607;Juvincourt-et-Damary;JUVINCOURT ET DAMARY ;2190;2399;22;49.45;3.9;1.62
608;Amifontaine;AMIFONTAINE   ;2190;2013;22;49.483333;3.916667;1.7
609;Condé-sur-Suippe;CONDE SUR SUIPPE ;2190;2211;22;49.416667;3.95;1.84
610;Aguilcourt;AGUILCOURT   ;2190;2005;22;49.4;3.966667;1.92
611;Guignicourt;GUIGNICOURT   ;2190;2360;22;49.433333;3.966667;1.92
612;LaMalmaison;LA MALMAISON  ;2190;2454;22;49.516667;3.983333;1.99
613;Prouvais;PROUVAIS   ;2190;2626;22;49.466667;3.983333;1.99
614;Variscourt;VARISCOURT   ;2190;2761;22;49.416667;3.983333;1.99
615;Bertricourt;BERTRICOURT   ;2190;2076;22;49.383333;4.0;2.06
616;Menneville;MENNEVILLE   ;2190;2475;22;49.416667;4.0;2.06
617;Proviseux-et-Plesnoy;PROVISEUX ET PLESNOY ;2190;2627;22;49.466667;4.0;2.06
618;Orainville;ORAINVILLE   ;2190;2572;22;49.383333;4.016667;2.13
619;Évergnicourt;EVERGNICOURT   ;2190;2299;22;49.433333;4.033333;2.21
620;Neufchâtel-sur-Aisne;NEUFCHATEL SUR AISNE ;2190;2541;22;49.433333;4.033333;2.21
621;Pignicourt;PIGNICOURT   ;2190;2601;22;49.416667;4.033333;2.21
622;Lor;LOR   ;2190;2440;22;49.533333;4.05;2.28
623;Pernant;PERNANT   ;2200;2598;22;49.383333;3.233333;1.76
624;Cuisy-en-Almont;CUISY EN ALMONT ;2200;2253;22;49.416667;3.25;1.79
625;Missy-aux-Bois;MISSY AUX BOIS ;2200;2485;22;49.333333;3.25;1.41
626;Saconin-et-Breuil;SACONIN ET BREUIL ;2200;2667;22;49.366667;3.25;1.39
627;Chaudun;CHAUDUN   ;2200;2172;22;49.316667;3.266667;1.25
628;Pommiers;POMMIERS   ;2200;2610;22;49.4;3.266667;1.37
629;Mercin-et-Vaux;MERCIN ET VAUX ;2200;2477;22;49.383333;3.283333;1.07
630;Pasly;PASLY   ;2200;2593;22;49.4;3.3;0.99
631;Ploisy;PLOISY   ;2200;2607;22;49.333333;3.3;0.99
632;Vauxbuin;VAUXBUIN   ;2200;2770;22;49.366667;3.3;0.99
633;Berzy-le-Sec;BERZY LE SEC ;2200;2077;22;49.333333;3.316667;0.92
634;Courmelles;COURMELLES   ;2200;2226;22;49.35;3.316667;0.92
635;Belleu;BELLEU   ;2200;2064;22;49.366667;3.333333;0.85
636;Noyant-et-Aconin;NOYANT ET ACONIN ;2200;2564;22;49.333333;3.333333;0.88
637;Soissons;SOISSONS   ;2200;2722;22;49.366667;3.333333;0.85
638;Buzancy;BUZANCY   ;2200;2138;22;49.316667;3.35;0.95
639;Rozières-surCrise;ROZIERES SUR CRISE ;2200;2663;22;49.333333;3.35;0.88
640;Septmonts;SEPTMONTS   ;2200;2706;22;49.333333;3.35;0.88
641;Villeneuve-Saint-Germain;VILLENEUVE SAINT GERMAIN ;2200;2805;22;49.383333;3.35;0.78
642;Billy-sur-Aisne;BILLY SUR AISNE ;2200;2089;22;49.366667;3.383333;1.08
643;Venizel;VENIZEL   ;2200;2780;22;49.366667;3.383333;1.08
644;Ambrief;AMBRIEF   ;2200;2012;22;49.316667;3.4;1.5
645;Chacrise;CHACRISE   ;2200;2154;22;49.3;3.4;1.65
646;Acy;ACY   ;2200;2003;22;49.35;3.416667;1.65
647;Nampteuil-sous-Muret;NAMPTEUIL SOUS MURET ;2200;2536;22;49.3;3.416667;1.91
